<<<<<<< HEAD
0
0
0.0006581965
0.001437444
0.003453008
0.01747
0.05303819
0.1544545
0.2686227
0.3601115
0.4164974
0.4282255
0.414894
0.3996778
0.3811462
0.36224
0.3486674
0.3370926
0.3287842
0.3263651
0.326993
0.3260874
0.3265908
0.3264821
0.326542
0.3266844
0.326445
0.3264864
0.3266895
0.3270648
0.3269503
0.3269575
0.3269693
0.3269945
0.3270178
0.3269697
0.3267362
0.3269271
0.3266708
0.3258812
0.3248155
0.3243906
0.3238486
0.3239087
0.3237186
0.3236548
0.3235828
0.3235632
0.323312
0.3233125
0.3232226
0.3230837
0.3229365
0.3229394
0.3228759
0.3228346
0.3226348
0.3225562
0.3225848
0.3225833
0.3225586
0.3225725
0.3227051
0.3225289
0.3221884
0.3220892
0.3220861
0.3219875
0.3219374
0.321656
0.3216513
0.3216356
0.3216037
0.3215442
0.3214664
0.3215047
0.3215035
0.3215025
0.321585
0.3217427
0.3217448
0.3214941
0.3214905
0.3215276
0.3216631
0.321737
0.3217489
0.321554
0.3213747
0.3213818
0.3213913
0.3213757
0.3212475
0.3213522
0.3213035
0.3209297
0.3209632
0.3212499
0.3212522
0.3210186
0.3210483
0.3210077
0.3209864
0.3209882
0.3211826
0.3211532
0.3210047
0.3209237
0.3208781
0.3209143
0.3210216
0.3210663
0.3210883
0.3208432
0.3209555
0.3210357
0.3210022
0.3206409
0.320597
0.3206621
0.3206339
0.3205775
0.3204315
0.3204577
0.3203059
0.3198947
0.3199635
0.3199673
0.3198833
0.3196727
0.3194535
0.3194653
0.3197624
0.3200909
0.3205516
0.3206042
0.3200337
0.3200749
0.3200944
0.3197524
0.3197478
0.3194996
0.3193966
0.3193338
0.3191998
0.3190691
0.3186752
0.3187896
0.3187436
0.3184115
0.3184802
0.3184108
0.318451
0.3184003
0.3183394
0.3184133
0.3190522
0.3189419
0.3189311
0.3184792
0.3188064
0.318889
0.3183728
0.3177903
0.3176513
0.3177145
0.3176404
0.3176378
0.3175783
0.3175065
0.3169399
0.3169169
0.3167844
0.3162688
0.3163097
0.3165872
0.3168334
0.3168052
0.3175583
0.3175317
0.3170932
0.3167003
0.3169458
0.3169501
0.3164634
0.3164614
0.3165196
0.3165461
0.316225
0.3155386
0.315874
0.3154908
0.316345
0.316493
0.3159221
0.315524
0.3151948
0.3155472
0.3159918
0.3164252
0.3165441
0.3163776
0.3163658
0.3165454
0.3165624
0.3163149
0.3160983
0.3152862
0.3144633
0.3146268
0.3144298
0.3146591
0.3138523
0.3138869
0.3144809
0.3137626
0.313806
0.3126021
0.3130588
0.3130503
0.3129292
0.3126946
0.3119133
0.3117569
0.3122038
0.3120819
0.3122138
0.311819
0.3113905
0.3119103
0.3118809
0.3113075
0.3112136
0.3110451
0.3109701
0.310865
0.3110283
0.3112946
0.3105067
0.3103537
0.3102389
0.3098999
0.3099059
0.3093352
0.3092157
0.3089402
0.3089421
0.3091044
0.3099326
0.3069401
0.3068069
0.3076844
0.3065946
0.3065795
0.3062669
0.3063836
0.3057184
0.3041282
0.3022863
0.302347
0.3022294
0.3017897
0.3017112
0.3024692
0.3017758
0.3015489
0.2997064
0.2997608
0.2990806
0.29907
0.2989669
0.2991191
0.2992754
0.2997846
0.299811
0.2997336
0.300231
0.3009436
0.3005313
0.3005681
0.3006261
0.3011078
0.3015333
0.3024149
0.3027576
0.303606
0.3026541
0.3026898
0.3024086
0.3025914
0.302445
0.3026967
0.3028034
0.3001788
0.3002746
0.3007242
0.3005101
0.3005033
0.3000734
0.2997996
0.2982194
0.2964792
0.2966147
0.2966261
0.2976679
0.2956688
0.2956569
0.2961087
0.2961784
0.2953618
0.295098
0.2949969
0.2954756
0.2960427
0.2919434
0.2916685
0.2924534
0.2925076
0.2889715
0.288403
0.2895284
0.287863
0.2877988
0.2879709
0.288407
0.2883818
0.2877673
0.2877529
0.2874513
0.2871732
0.2864357
0.2864535
0.2853408
0.2852836
0.2847358
0.2844309
0.2845057
0.2845734
0.2846727
0.2846378
0.283515
0.2837067
0.2830005
0.2822903
0.2826181
0.2809571
0.2803782
0.280602
0.2798392
0.2797693
0.2808205
0.2817841
0.2799197
0.2794198
0.2799416
0.2803124
0.278827
0.2786366
0.27868
0.2786087
0.2775083
0.2774619
0.2776264
0.2770582
0.277099
0.2767217
0.2779605
0.2782358
0.276015
0.2776946
0.2790712
